"","Sequence","species","Family1","Order1","Avibase.ID1","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","result.taxonid","result.category","threatened","agriculture","invasive","residential","energy","transportation","resource_use","instrusion","nat_sys_modif","pollution","geological","climate_change","other"
"262",3319,"Rhyticeros everetti","Bucerotidae","Bucerotiformes","AVIBASE-CDBB9B38",1,0,1,0,1,144.5,125.5,39.1,46.2,55.1,338,75,263,22.2,258,697.2,"Inferred",NA,"YES","Body Mass","Rhyticeros narcondami","Forest",2,1,"Herbivore","Frugivore","Insessorial",-10.32,-9.28,-9.76,119.95,10704.53,22682535,4,1,"1","0","0","0","0","1","0","1","0","0","0","0"
"263",3322,"Rhyticeros narcondami","Bucerotidae","Bucerotiformes","AVIBASE-E3E8456E",5,2,2,1,4,112.9,99.7,33.2,35.3,48.6,286.6,82.5,205,28.7,192.6,697.2,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Herbivore","Frugivore","Insessorial",13.42,13.45,13.43,94.29,6.51,22682531,3,1,"1","1","1","0","0","1","0","0","0","0","1","0"
"264",3321,"Rhyticeros subruficollis","Bucerotidae","Bucerotiformes","AVIBASE-FAA31B81",5,2,3,0,4,163.6,144.8,43.9,47.9,55.9,396.2,113.8,269.8,29.6,240.6,2042,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Herbivore","Frugivore","Insessorial",5.26,18.76,14.23,98.7,72279.84,22682541,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"265",3320,"Rhyticeros undulatus","Bucerotidae","Bucerotiformes","AVIBASE-3C98DDBC",6,2,4,0,4,192.9,165.8,47.4,69,49,438.8,64.1,361.1,14.8,272.2,2214.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-8.85,27.44,9.93,103.94,3225027.08,22682528,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"266",3328,"Phoeniculus damarensis","Phoeniculidae","Bucerotiformes","AVIBASE-76FAC9A5",9,3,6,0,8,48.9,37.5,6.1,8.6,20.5,148.1,35.2,112.9,23.8,219.4,81.8,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-24.26,3.59,-12.58,22.25,823036.02,22682673,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"267",3324,"Upupa epops","Upupidae","Bucerotiformes","AVIBASE-FA2F9125",14,7,7,0,12,55.8,46.9,5.5,6.3,21.1,142.3,30.5,111.5,21.4,96.9,66.9,"Dunning",NA,"NO",NA,NA,"Grassland",3,3,"Carnivore","Invertivore","Terrestrial",-34.84,60.04,29.41,61.88,46881685.44,22682655,1,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"268",1096,"Aegotheles affinis","Aegothelidae","Caprimulgiformes","AVIBASE-3CDD6AA9",3,1,2,0,3,17.6,6.2,5.3,4.2,20.4,133.7,39.5,94.3,29.5,115.4,60,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.34,-0.79,-3.25,138.45,1146.69,60814512,0,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"269",1091,"Aegotheles savesi","Aegothelidae","Caprimulgiformes","AVIBASE-7D6D30A3",1,0,1,0,0,21.6,6.6,7.1,5,32.5,163,34,129,20.9,149,52,"Inferred",NA,"YES","Beak Depth; Body Mass","Aegotheles tatei","Forest",1,NA,"Carnivore","Invertivore","Insessorial",-21.98,-21.93,-21.96,166.48,10.73,22689559,5,1,"0","1","0","1","0","1","0","1","0","0","0","0"
"270",1093,"Aegotheles tatei","Aegothelidae","Caprimulgiformes","AVIBASE-EBD55D2E",1,1,0,0,1,20,7.4,7.5,5,16.1,145.8,40.2,105.6,27.6,130.2,52,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.44,-5.74,-6.95,143.23,3664.11,22728459,0,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"271",1098,"Aegotheles wallacii","Aegothelidae","Caprimulgiformes","AVIBASE-27853C12",3,2,1,0,3,17.5,5.4,3.8,3.9,18.5,119,35.7,83.3,30,102.7,50.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.15,-0.51,-4.45,139.74,40086.3,22689568,1,0,"1","1","0","0","0","1","0","0","0","0","0","0"
"272",1163,"Aerodramus bartschi","Apodidae","Caprimulgiformes","AVIBASE-F8E58F0F",3,2,1,0,2,5.3,2.4,2,2.1,8.3,88.7,53.6,35.1,60.5,41.3,7.4,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",13.24,15.29,13.78,144.97,692.22,22728583,4,1,"0","1","0","0","0","0","1","0","1","0","0","0"
"273",1168,"Aerodramus elaphrus","Apodidae","Caprimulgiformes","AVIBASE-C983661F",4,0,3,1,4,6.4,2.1,2.1,1.7,8.8,113,78.8,34.2,69.7,47.8,10.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",-4.8,-4.28,-4.58,55.54,205.22,22686507,3,1,"0","1","1","1","0","1","0","0","1","0","0","0"
"274",1167,"Aerodramus francicus","Apodidae","Caprimulgiformes","AVIBASE-C831C041",4,0,0,4,4,6.2,1.8,1.9,1.3,9.2,109,73.7,35.3,67.6,47,8.9,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",-21.37,-19.99,-20.77,56.4,4418.34,22686511,2,0,"0","0","0","0","1","1","1","0","1","0","0","0"
"275",1151,"Aerodramus orientalis","Apodidae","Caprimulgiformes","AVIBASE-49FEFB24",1,0,1,0,1,7.6,3.7,2.9,2.6,10.9,125.2,84.8,40.4,67.7,48.2,13.4,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",-9.89,-2.94,-6.51,155.95,4385.9,22686555,0,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"276",1159,"Aerodramus sawtelli","Apodidae","Caprimulgiformes","AVIBASE-C6C43CDC",1,0,1,0,1,6.9,2.5,1.7,1.7,8.5,116,78.1,37.9,67.3,54,8.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",-20.03,-19.97,-20,-158.11,26.52,22686581,3,1,"0","1","0","0","0","0","1","0","0","0","0","0"
"277",1156,"Aerodramus vulcanorum","Apodidae","Caprimulgiformes","AVIBASE-F3417B87",2,1,1,0,2,7.1,2.4,2.2,2,9.4,120,79.9,40.1,66.6,53.5,13.4,"Dunning",NA,"NO",NA,NA,"Rock",1,1,"Carnivore","Invertivore","Aerial",-7.55,-6.23,-7.04,107.41,7990.54,22686543,2,0,"1","0","0","0","0","1","1","0","0","1","0","0"
"278",1149,"Aerodramus whiteheadi","Apodidae","Caprimulgiformes","AVIBASE-239F660C",1,0,1,0,1,8.7,3,2.9,2.2,10.7,136,94.1,41.9,69.2,50,14,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",5.91,17.83,13.11,122.43,11703.85,22686549,0,0,"1","0","0","0","0","1","0","0","0","0","1","0"
"279",1185,"Apus acuticauda","Apodidae","Caprimulgiformes","AVIBASE-2FAB9911",1,1,0,0,1,13,4.1,3.1,3,15.2,174,120.1,53.9,69,71,39.4,"Inferred",NA,"YES","Body Mass","Apus pacificus","Forest",1,3,"Carnivore","Invertivore","Aerial",22.7,27.74,26.16,92.18,15660.49,22686853,3,1,"0","0","0","0","0","1","0","0","0","0","0","0"
"280",1195,"Apus sladeniae","Apodidae","Caprimulgiformes","AVIBASE-8B5BD4F2",3,0,3,0,3,12.8,4.7,3.5,3,13.6,177,127.1,49.9,71.8,78.3,42.8,"Dunning",NA,"NO",NA,NA,"Rock",1,NA,"Carnivore","Invertivore","Aerial",-13.33,6.7,-11.92,14.98,12587.31,22686825,0,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"281",1135,"Chaetura andrei","Apodidae","Caprimulgiformes","AVIBASE-B414537B",0,0,0,0,0,5.3,2.8,2.4,2.2,10.1,111.3,77.1,34.4,69.2,38.8,17.1,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Chaetura vauxi","Forest",1,3,"Carnivore","Invertivore","Aerial",NA,NA,NA,NA,NA,154632117,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"282",1136,"Chaetura pelagica","Apodidae","Caprimulgiformes","AVIBASE-C3AD1AFF",5,1,3,1,4,6.3,3.5,2.9,2.4,11.6,124.4,86.8,36.6,70.3,43.8,23.6,"Dunning",NA,"NO",NA,NA,"Human Modified",1,3,"Carnivore","Invertivore","Aerial",25.48,53.93,40.95,-88.88,5841319.17,22686709,3,1,"0","0","1","0","0","1","0","0","0","0","1","0"
"283",1108,"Cypseloides niger","Apodidae","Caprimulgiformes","AVIBASE-7FB66FEB",5,2,3,0,4,9,3.7,3.4,2.4,12.5,149.4,105.2,39.3,73,59.4,39.7,"Dunning",NA,"NO",NA,NA,"Forest",1,2,"Carnivore","Invertivore","Aerial",8.88,57.94,32.36,-105.27,1303249.37,22686440,3,1,"0","0","0","0","0","0","0","0","1","0","1","0"
"284",1110,"Cypseloides rothschildi","Apodidae","Caprimulgiformes","AVIBASE-CB21F7A7",6,2,3,1,5,7.3,4.3,3.5,2.7,14.1,153.2,90.6,62.6,59.1,60.8,42,"Inferred",NA,"YES","Body Mass","Cypseloides fumigatus","Forest",1,1,"Carnivore","Invertivore","Aerial",-28.81,-17.89,-23.54,-64.66,166600.94,22686450,2,0,"1","0","1","0","1","1","0","0","0","0","0","0"
"285",1147,"Hydrochous gigas","Apodidae","Caprimulgiformes","AVIBASE-18E79DA7",1,0,1,0,1,7.4,3.9,3.1,3.3,13.5,146,101.3,44.7,69.4,58.2,35.8,"Dunning",NA,"NO",NA,NA,"Riverine",1,1,"Carnivore","Invertivore","Aerial",-7.39,6.34,1.43,101.07,97277.3,22686485,2,0,"1","0","0","0","1","1","0","0","0","0","0","0"
"286",1118,"Mearnsia picina","Apodidae","Caprimulgiformes","AVIBASE-5B67443F",2,0,2,0,0,6.7,3,2.9,3.2,12.6,161.5,115.6,46,71.4,26.1,42.5,"Dunning",NA,"YES","Beak Culmen; Beak Nares","Mearnsia novaeguineae","Forest",1,1,"Carnivore","Invertivore","Aerial",5.56,12.59,8.44,124.67,112656.13,22686630,2,0,"1","0","1","1","0","1","0","0","0","0","0","0"
"287",1048,"Antrostomus carolinensis","Caprimulgidae","Caprimulgiformes","AVIBASE-8D3E8871",6,1,4,1,4,15.2,7.5,6.2,4,17.5,207.7,106.2,100.1,51.5,141.1,109,"Dunning",NA,"NO",NA,NA,"Woodland",2,3,"Carnivore","Invertivore","Aerial",24.95,42.41,33.91,-88.6,1808676.44,22689778,2,0,"0","0","1","0","1","0","1","0","1","0","0","0"
"288",1042,"Antrostomus noctitherus","Caprimulgidae","Caprimulgiformes","AVIBASE-56DB04E7",2,0,2,0,2,17,6.8,4,2.9,16.6,132.5,57.2,75.3,43.2,125.5,36.1,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Generalist",17.94,18.19,18.03,-66.67,291.94,22689809,4,1,"0","1","1","1","0","0","1","0","0","0","0","0"
"289",1040,"Antrostomus vociferus","Caprimulgidae","Caprimulgiformes","AVIBASE-1A09655B",5,1,1,3,4,16.1,6.7,3.8,2.7,15.1,154.4,72.3,84.4,46.1,114.2,53.3,"Dunning",NA,"NO",NA,NA,"Forest",1,3,"Carnivore","Invertivore","Generalist",31.65,54.53,42.29,-86.2,3403564.97,22736393,2,0,"1","0","1","0","1","0","0","1","1","0","0","0"
"290",1061,"Caprimulgus centralasicus","Caprimulgidae","Caprimulgiformes","AVIBASE-0BC7890E",1,1,0,0,1,15.3,7,4.7,2.6,15.2,156,61,95,39.1,106,57.5,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Shrubland",2,NA,"Carnivore","Invertivore","Aerial",NA,NA,NA,NA,NA,22689909,0,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"291",1070,"Caprimulgus concretus","Caprimulgidae","Caprimulgiformes","AVIBASE-CD7EFBB3",4,2,2,0,4,22.9,7.4,4.9,3.4,11.9,164,77.6,86.4,47.3,92.5,57.5,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Generalist",-5.95,7.04,0.2,108.64,976183.03,22689993,3,1,"1","0","0","1","0","1","0","1","0","0","0","0"
"292",1055,"Caprimulgus phalaena","Caprimulgidae","Caprimulgiformes","AVIBASE-625076EF",11,4,7,0,0,20.3,7.2,4.7,2.9,15.8,161.4,89.7,92,49.4,122.1,91.6,"DataFromSplit",NA,"YES","Beak Nares; Beak Width; Beak Depth; Tarsus Length; Kipp's Distance; Secondary1; Hand-Wing Index","Caprimulgus indicus","Forest",2,1,"Carnivore","Invertivore","Generalist",7.33,7.73,7.5,134.57,374.96,22726346,2,0,"1","1","1","0","1","0","0","0","0","0","0","0"
"293",1083,"Caprimulgus prigoginei","Caprimulgidae","Caprimulgiformes","AVIBASE-4B58353A",1,1,0,0,1,20.6,6,5.2,4.3,12.6,161,69.5,91.5,43.2,94.5,57.5,"EltonTraits_GenAvg",NA,"NO",NA,NA,NA,1,1,"Carnivore","Invertivore","Aerial",-3.89,-3.3,-3.58,28.71,2164.65,22689954,4,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"294",1071,"Caprimulgus pulchellus","Caprimulgidae","Caprimulgiformes","AVIBASE-C5E09D25",1,1,0,0,0,13.5,7.4,4.9,3.3,14.3,154,55.2,98.8,35.8,87,57.5,"EltonTraits_GenAvg",NA,"YES","Beak Nares; Beak Width","Caprimulgus concretus","Forest",1,1,"Carnivore","Invertivore","Aerial",-7.98,-0.85,-4.66,104.87,28657.44,22689997,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"295",1078,"Caprimulgus solala","Caprimulgidae","Caprimulgiformes","AVIBASE-4535D9AB",1,0,0,1,0,22.4,6.9,5,3,20.2,185,89.1,95.9,48.2,114.8,79,"Inferred",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Tail Length; Body Mass","Caprimulgus tristigma","Grassland",3,NA,"Carnivore","Invertivore","Aerial",5.89,6.04,5.96,37.69,200.04,22724428,3,1,"1","0","0","0","0","1","0","1","0","0","0","0"
"296",1020,"Eleothreptus anomalus","Caprimulgidae","Caprimulgiformes","AVIBASE-3B0F1017",4,3,1,0,4,20,6.3,5,2.7,18.9,129.2,51.8,77.5,40,71.5,43.7,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Aerial",-34.82,-15.17,-25.06,-54.99,2166801.06,22690056,3,1,"1","0","1","0","0","0","0","1","1","0","0","0"
"297",1021,"Eleothreptus candicans","Caprimulgidae","Caprimulgiformes","AVIBASE-A3E1E0AC",4,2,2,0,0,20,6.4,4.3,3.1,19.9,151,51.8,77.5,40,103.8,49.3,"Dunning",NA,"YES","Beak Culmen; Kipp's Distance; Secondary1; Hand-Wing Index","Eleothreptus anomalus","Grassland",3,1,"Carnivore","Invertivore","Aerial",-24.24,-14.5,-18.41,-53.04,6633.39,22689826,3,1,"1","1","0","0","0","0","0","1","0","0","0","0"
"298",997,"Eurostopodus diabolicus","Caprimulgidae","Caprimulgiformes","AVIBASE-955A3BD9",1,1,0,0,1,23.1,8.8,5.8,4.4,13.5,199.5,89,110.4,44.6,130.5,104.4,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",-1.75,1.46,-0.95,120.7,2929.59,22689670,3,1,"1","0","1","0","0","1","0","0","0","0","0","0"
"299",996,"Eurostopodus exul","Caprimulgidae","Caprimulgiformes","AVIBASE-EB1EC6B4",1,1,0,0,0,18.3,7.2,5,3.6,20.2,182,136.2,116,54,142,77,"Updated_literature","Dunning (2021)","YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Kipp's Distance; Secondary1; Hand-Wing Index","Eurostopodus mystacalis","Forest",2,1,"Carnivore","Invertivore","Aerial",NA,NA,NA,NA,NA,22726340,5,1,"0","1","0","1","0","1","0","0","0","0","0","0"
"300",995,"Eurostopodus nigripennis","Caprimulgidae","Caprimulgiformes","AVIBASE-8C0F37FF",4,2,2,0,3,21,9.2,5.8,4.1,16.3,215.9,106.3,109.7,49.2,133.9,134.5,"DataFromSplit",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Aerial",-9.95,-5.01,-7.7,157.5,24043.14,22725672,3,1,"0","1","0","0","0","1","1","0","0","0","0","0"
"301",1035,"Nyctiphrynus rosenbergi","Caprimulgidae","Caprimulgiformes","AVIBASE-A7CDF961",4,2,2,0,3,14,6.2,5.4,3.6,17.5,123.8,41.5,82.3,33.4,94.5,52,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Aerial",0.01,7.81,3.62,-77.74,57920.21,22724499,2,0,"1","0","1","1","0","1","0","0","0","0","0","0"
"302",1012,"Nyctiprogne vielliardi","Caprimulgidae","Caprimulgiformes","AVIBASE-966B3BB3",2,0,2,0,1,7.5,4.3,3.5,2.3,10.1,126.9,56.7,70.2,44.7,86.3,41,"EltonTraits_Model",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Aerial",-15.74,-10.19,-12.21,-43.17,23178.01,22689704,1,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"303",1026,"Setopagis whitelyi","Caprimulgidae","Caprimulgiformes","AVIBASE-07D22CB7",3,1,2,0,3,17.4,6,4.1,2.7,11.9,155.7,72.2,83.5,46.4,99.3,47,"Dunning",NA,"NO",NA,NA,"Forest",1,2,"Carnivore","Invertivore","Aerial",3.37,6.24,4.76,-62.73,45695.27,22689865,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"304",1033,"Siphonorhis americana","Caprimulgidae","Caprimulgiformes","AVIBASE-07EC934E",1,0,1,0,1,17.6,8.8,8.2,4.2,21.1,135,36,99,26.7,132,37,"Updated_literature","Dunning (2021)","NO",NA,NA,NA,2,2,"Carnivore","Invertivore","Aerial",NA,NA,NA,NA,NA,22689738,5,1,"1","1","1","1","0","0","0","0","0","0","0","0"
"305",1034,"Siphonorhis brewsteri","Caprimulgidae","Caprimulgiformes","AVIBASE-5E7F4216",2,1,1,0,2,14.7,6.5,8.3,3.6,23.8,113.5,41,72.5,36.1,100.5,37,"Updated_literature","Dunning (2021)","NO",NA,NA,"Woodland",2,2,"Carnivore","Invertivore","Aerial",18.41,19.93,19.01,-71.61,18693.16,22689751,2,0,"0","1","0","0","0","1","0","1","0","0","0","0"
"306",976,"Batrachostomus auritus","Podargidae","Caprimulgiformes","AVIBASE-9E4E307A",6,0,3,3,5,35.5,27.4,42.8,20,21.9,260.5,58.7,201.9,22.5,194.8,206,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.16,8.71,1,113.66,565685.32,22689591,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"307",977,"Batrachostomus harterti","Podargidae","Caprimulgiformes","AVIBASE-F595D563",1,1,0,0,1,27.5,25.2,37.9,15,13.3,242,66.3,175.7,27.4,158,206,"Inferred",NA,"YES","Body Mass","Batrachostomus auritus","Forest",1,1,"Carnivore","Invertivore","Insessorial",0,3.79,1.74,113.94,27500.68,22689594,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"308",983,"Batrachostomus mixtus","Podargidae","Caprimulgiformes","AVIBASE-E882E75A",4,3,1,0,1,17.6,12.4,17.2,8.4,14.5,118.2,32.6,85.4,27.6,88.5,46.3,"Inferred",NA,"YES","Body Mass","Batrachostomus javensis","Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.55,6.37,2.79,115.31,86540.35,22689613,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"309",982,"Batrachostomus poliolophus","Podargidae","Caprimulgiformes","AVIBASE-5825E595",4,2,2,0,3,19.5,13.9,19.9,8.7,14.2,120.3,25,95.3,20.7,92.5,46.3,"Inferred",NA,"YES","Body Mass","Batrachostomus javensis","Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.76,5.17,1.28,99.32,93412.75,22689610,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"310",979,"Batrachostomus stellatus","Podargidae","Caprimulgiformes","AVIBASE-E325D317",5,2,3,0,4,23.3,17.7,27.1,11.6,14.2,118.4,30.1,85.6,26.1,118.8,51.3,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.95,6.53,0.7,110.93,738170.25,22689600,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"311",972,"Rigidipenna inexpectata","Podargidae","Caprimulgiformes","AVIBASE-42B0D7C0",3,2,1,0,3,33.9,24.1,35.5,19.2,24,192,52.4,139.6,27.3,166,175.4,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-8.58,-5.01,-6.8,156.58,16697.99,22734967,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"312",1360,"Aglaeactis aliciae","Trochilidae","Caprimulgiformes","AVIBASE-F1B1E02E",5,1,2,2,4,20.3,15.5,2.5,2.1,8.1,81,49.6,30.4,62,47.4,7,"Updated_literature","Dunning (2021)","NO",NA,NA,"Shrubland",2,1,"Herbivore","Nectarivore","Aerial",-8,-7.54,-7.74,-77.74,182.72,22687794,3,1,"1","0","0","0","0","0","0","0","0","0","1","0"
"313",1359,"Aglaeactis castelnaudii","Trochilidae","Caprimulgiformes","AVIBASE-0386C00C",5,2,3,0,4,22.9,18.2,2.7,2.2,8.2,74.2,44,30,59.4,46.4,6.7,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Nectarivore","Aerial",-14.28,-9.37,-12.27,-73.65,23294.94,22687791,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"314",1307,"Aglaiocercus berlepschi","Trochilidae","Caprimulgiformes","AVIBASE-0EDAC7F1",4,2,2,0,2,18.4,14.4,2.1,2.1,5.3,59.4,38.7,20.7,65.3,55.4,5,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Herbivore","Nectarivore","Aerial",10.01,10.43,10.22,-63.74,4153.76,22733891,4,1,"1","0","1","0","1","0","0","0","0","0","0","0"
"315",1487,"Amazilia alfaroana","Trochilidae","Caprimulgiformes","AVIBASE-CDB37FB8",0,0,0,0,0,20.3,15.2,2.3,1.7,5.6,56,35.6,20.4,63.5,35.2,5,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Amazilia cyanifrons",NA,2,1,"Herbivore","Nectarivore","Aerial",10.69,10.78,10.73,-85.13,80.92,119194112,5,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"316",1479,"Amazilia boucardi","Trochilidae","Caprimulgiformes","AVIBASE-837E6B04",5,1,4,0,4,22.1,17,2.2,2.2,5.3,54.4,33.4,20.8,61.6,33.6,4.5,"Dunning",NA,"NO",NA,NA,"Shrubland",1,1,"Herbivore","Nectarivore","Aerial",8.49,10.54,9.5,-84.4,1301.76,22687562,4,1,"1","0","1","0","1","1","0","0","1","0","1","0"
"317",1469,"Amazilia castaneiventris","Trochilidae","Caprimulgiformes","AVIBASE-73879DB0",8,2,3,3,7,21.9,18.4,1.9,1.6,5.2,52,31.4,20.7,60.3,30.2,5,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Nectarivore","Aerial",6.21,8.06,6.79,-73.09,4916.59,22687614,2,0,"1","0","1","1","1","1","0","0","0","0","0","0"
"318",1508,"Amazilia lilliae","Trochilidae","Caprimulgiformes","AVIBASE-7AADCEC0",4,2,2,0,4,21.2,18.3,1.4,1.5,4.7,47.1,30.2,16.9,64.1,28.8,4.3,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Nectarivore","Aerial",7.86,11.57,10.23,-75.02,2413.9,22687417,4,1,"1","0","1","0","1","1","0","1","1","0","0","0"
"319",1478,"Amazilia luciae","Trochilidae","Caprimulgiformes","AVIBASE-B1DACE3B",2,1,1,0,1,23,17.1,2.1,2.5,3.5,54.4,35.3,19,64.9,34,4.5,"Inferred",NA,"YES","Body Mass","Amazilia boucardi","Shrubland",2,1,"Herbivore","Nectarivore","Aerial",14.79,15.51,15.19,-87.19,399.27,22687529,3,1,"1","0","0","0","1","0","0","0","0","0","0","0"
"320",1433,"Anthocephala berlepschi","Trochilidae","Caprimulgiformes","AVIBASE-C072BD0D",6,2,3,1,5,19.2,16.9,1.3,1.3,4.4,51.4,33,18.2,64.5,32.6,3.9,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Nectarivore","Aerial",2.17,5.13,3.4,-75.62,8294.48,154809350,3,1,"1","0","0","1","0","1","0","0","0","0","0","0"
"321",1432,"Anthocephala floriceps","Trochilidae","Caprimulgiformes","AVIBASE-5DC3CCCD",5,2,2,1,5,17.1,15.2,1.1,1.1,4.3,48.7,32.6,16.1,66.9,28.5,3.9,"Updated_literature","Lozano et al. (2014)","NO",NA,NA,"Forest",1,1,"Herbivore","Nectarivore","Aerial",10.48,11.31,10.96,-73.48,3065.92,154807906,3,1,"0","0","0","0","0","1","0","0","0","0","0","0"
"322",1251,"Augastes lumachella","Trochilidae","Caprimulgiformes","AVIBASE-DFFC8C88",5,1,4,0,4,21.3,15.9,2,1.7,4.6,60.1,39.6,20.5,65.9,35.5,4,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Nectarivore","Aerial",-13.84,-10.09,-12.35,-41.78,20933.87,22688069,2,0,"1","0","1","1","0","0","1","1","0","0","1","0"
"323",1250,"Augastes scutatus","Trochilidae","Caprimulgiformes","AVIBASE-443B3BC2",5,2,3,0,4,18.2,13.7,1.6,1.7,4.5,53.4,34.6,18.4,65.3,32.6,3,"Dunning",NA,"NO",NA,NA,"Shrubland",1,1,"Herbivore","Nectarivore","Aerial",-20.86,-15,-17.85,-43.4,28653.28,22688090,1,0,"1","0","0","1","0","0","0","0","0","0","0","0"
"324",1440,"Campylopterus ensipennis","Trochilidae","Caprimulgiformes","AVIBASE-31CE3D30",5,0,1,4,4,29.5,23.4,2.9,2.8,6.3,75.8,46.4,28.8,61.7,50.4,9.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Nectarivore","Aerial",10.03,11.3,10.26,-63.51,2404.28,22687078,2,0,"1","0","1","0","1","0","0","0","0","0","1","0"
"325",1438,"Campylopterus hyperythrus","Trochilidae","Caprimulgiformes","AVIBASE-FA507528",4,2,2,0,4,22.9,17.1,2.1,1.9,5.3,63.2,37.5,25.7,59.2,43.5,6.4,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Herbivore","Nectarivore","Aerial",4.4,6.32,5.28,-61.51,40875.45,22687069,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
